target,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150
0,-1.125382012,-0.13,-0.2239999999999999,0.852,-0.31,2.198,-0.361,9.81929,-0.053,460.919,-0.5539999999999999,1.53023,3,0.001905,-0.322,29823,-0.321,-0.115,-1.227358904,0.998791,136.4165219,72.8329,-0.4539999999999999,49,0.00025,-0.00229,0.8016399999999999,-0.222,-0.065,-0.02,-0.22,0.00428836,0.67508,-0.02,-0.244,3338.65,-0.108,-0.066,0.721,-0.28,0.3916511239999999,-1.171,95.1404,-0.478,-0.412,-0.044,-0.14,-19.1213,67.8468,1.51062,840.012,-0.64,-0.042,-0.1119999999999999,0.179128,-14.13,472.753,-0.409,5352.87,-0.03,67.3249,0.995156,-0.00225,-1.14,0,0.0024765,68000.9,-0.00275,-1.2819999999999998,3.43542,0.00772102,0.179319,-0.298,-172.25099999999998,-0.01163,-0.609016427,-0.00225,0.00107,0.375270823,5265.42,-0.00529726,-0.335,-0.10525,1.20937,0.5489999999999999,0.666584624,-0.032,21.1044,-0.0130099999999999,0.0051433999999999,3175.23,-0.02175,49,0.476942,-0.23,2,-0.12427,3.10701,1.345434653,0.0053339,0.189212,1.49259,-0.018,3.10513,-0.0019,-0.1788,-0.124849,-0.12389,196.598,2125.89,-0.436,3.4600699999999995,56.3,12,-0.02,-0.055,0.00078,-0.104,1.1663,21.054,1.08268,0.00767222,-0.177,-0.933,-0.1719287189999999,6990.74,1.21384,2076,1.09659,0.202961,0.0,-0.307,-2.879,-0.045,1.08229,-0.018,-0.00825397,-0.056508666,0.477133,-0.07,67680.4,-0.469,570.3,-0.02,0.0405018,14.261,0.75258467,-0.1789099999999999,-0.12389,0.0446926999999999,17.3914
0,0.799024075,-0.066,-0.324,-1.015,-0.286,-0.088,-0.3389999999999999,12.1203,-0.055,442.604,-0.6,1.91206,3,0.0024798,-0.254,17067,-0.125,-0.114,0.462790524,1.00073,94.62048991,74.6012,-0.362,59,-0.004081,-0.00458,0.801022,-0.109,-0.044,-0.003,-0.162,0.00230258,0.65461,-0.003,-0.031,3414.79,0.952,-0.055,-0.607,-0.317,-0.006280171,-1.65,94.444,-0.336,-0.258,-0.031,-0.136,-19.3765,98.5432,1.50512,986.406,-0.34,-0.022,-0.094,0.179982,7.42,460.821,-0.282,6266.81,-0.026,98.0613,0.996304,-0.00296,-0.7509999999999999,0,0.0095377999999999,68082.6,-0.00193,0.284,3.43831,0.00806314,0.179982,-0.32,-186.693,-0.00401,0.294025739,-0.0033399999999999,-0.0066,1.509786165,6031.0,-0.0039012,-0.278,-0.11067,1.18344,-0.427,-0.632084578,-0.033,21.0039,-0.02016,0.0091562,3409.37,-0.01733,59,0.478768,-0.203,2,-0.10904,3.10184,-0.4590441879999999,0.0013353,0.184587,1.504,-0.0139999999999999,3.10182,0.00836,-0.18307,-0.128295,-0.11019,182.633,2424.02,-0.3279999999999999,3.45377,12.8,0,-0.03,-0.069,-0.01103,-0.067,1.16379,20.9541,1.08073,0.0071072,-0.131,0.2789999999999999,-0.496123858,6738.07,1.18242,1983,1.09599,0.196008,0.002414,0.009,0.509,-0.051,1.08092,-0.024,0.00304762,-0.516950035,0.478959,-0.054,67757.4,0.386,778.9,-0.003,0.0508181999999999,14.009,-0.683664002,-0.18219,-0.1098099999999999,0.0580669,16.9553
0,0.513157895,-0.161,-0.244,0.172,-0.304,-0.156,-0.31,11.3564,-0.051,464.971,-0.732,1.09699,4,-0.0026664,-0.262,32670,-0.12,-0.109,0.736587367,1.00211,24.0277754,76.3265,-0.431,45,-0.00405,-0.00992,0.797135,-0.143,-0.055,-0.005,-0.1169999999999999,0.00339429,0.66374,-0.005,-0.054,3122.96,-0.784,-0.06,-0.6859999999999999,-0.435,0.28308638,-0.696,95.7898,-0.564,-0.469,-0.0279999999999999,-0.133,-23.7526,107.649,1.48741,693.0219999999999,0.557,-0.024,-0.098,0.1794619999999999,3.24,491.227,-0.146,5264.35,-0.0279999999999999,107.087,0.995923,-0.0027,0.185,0,0.0026665,67016.7,0.01202,0.331,3.43902,-0.00205819,0.179271,-0.594,-233.47,0.00899,0.193288655,-0.00385,0.00548,-0.766532477,4948.17,-0.00559102,-0.426,-0.11602,1.19623,-0.032,0.924589161,-0.024,21.5816,0.01223,0.0028569,3093.78,-0.0130099999999999,45,0.4817149999999999,-0.307,0,-0.11795,3.11328,0.0747658059999999,-0.0017140999999999,0.2248929999999999,1.50835,-0.012,3.0954200000000003,-0.00481,-0.18932,-0.1179849999999999,-0.11795,205.597,1936.38,-0.5479999999999999,3.46558,4.8,13,-0.021,-0.089,-0.0110099999999999,-0.0579999999999999,1.15099,21.5762,1.0818299999999998,0.00072034,-0.209,0.5329999999999999,2.164669235,6933.14,1.20925,1893,1.0971,0.203505,0.002333,0.239,-0.591,-0.035,1.0818299999999998,-0.031,-0.0008888889999999,-0.142832149,0.481334,-0.062,66504.1,-1.243,1069.4,-0.005,0.0493281999999999,10.558,0.855076884,-0.1833,-0.11872,0.0558038,17.4063
0,-0.38340078,-0.113,-0.261,-0.552,-0.296,-0.103,1.411,8.952810000000001,-0.057,408.914,1.15,1.077,6,0.0040037,-0.303,27126,-0.481,-0.075,-0.41914522,0.999614,40.76495256,76.2456,-0.38,90,-0.003757,-0.00458,0.799782,-0.125,-0.109,-0.003,-0.264,0.00210084,0.68503,-0.003,-0.049,3000.07,-0.026,-0.05,-1.978,-0.5429999999999999,1.118696651,0.469,95.8789,0.897,-0.296,-0.022,-0.1939999999999999,-16.895,97.6196,1.49739,608.962,0.262,-0.03,-0.1119999999999999,0.180858,8.93,440.322,-0.436,4328.49,-0.027,97.3659,0.994857,-0.00296,0.076,0,0.0015252,64947.0,-0.0079099999999999,0.59,3.4435800000000003,-0.0117524,0.178952,-0.542,-176.986,0.00703,0.408941021,-0.0033399999999999,-0.00762,3.004884581,4148.12,0.00563291,-0.361,-0.1021799999999999,1.20004,1.29,-0.952950206,-0.044,22.1944,0.0192099999999999,0.000572,2815.95,-0.0217699999999999,91,0.4827899999999999,-0.318,1,-0.12457,3.09322,-0.751219055,0.0030505,0.170363,1.50783,-0.0069999999999999,3.0916200000000003,-0.00283,-0.1844299999999999,-0.125313,-0.12533,182.08900000000003,1662.48,-0.355,3.49425,77.2,4,-0.0279999999999999,-0.063,0.0099099999999999,-0.1169999999999999,1.1559700000000002,22.1415,1.08189,0.00602683,-0.198,-0.321,-0.01285874,6625.92,1.20047,2451,1.09657,0.2031599999999999,0.004596,0.1639999999999999,-1.4280000000000002,-0.039,1.08189,-0.076,0.00279365,-0.382843692,0.486221,-0.087,64672.3,0.481,765.5,-0.037,0.0471283,-30.748,-0.987700254,-0.18235,-0.12533,0.0450311,17.8818
0,-1.207035176,-0.092,-0.184,0.43,-0.241,-0.248,-0.293,8.8472,-0.046,421.592,-0.561,1.03338,10,0.0036220999999999,-0.264,36584,-0.1939999999999999,-0.078,-0.83322324,1.00229,116.58210520000002,75.5512,-0.346,54,0.002775,-0.00993,0.8033939999999999,-0.154,-0.07,-0.01,-0.2319999999999999,0.00463553,0.67862,-0.01,-0.129,2970.41,-1.181,-0.054,-1.554,-0.332,-0.7738988059999999,-1.073,95.5837,-0.515,1.471,-0.0289999999999999,-0.138,-16.0261,130.656,1.50071,602.7819999999999,-0.972,-0.038,-0.077,0.178761,-8.15,453.327,4.66,4671.6,-0.031,129.236,0.994452,-0.00357,-0.33,0,0.0017157,65126.0,-0.00785,1.588,3.47317,-0.00388426,0.180669,-0.485,-174.399,0.00292,-0.426571873,-0.00281,0.00501,0.143452263,4525.78,0.00976341,-0.42,-0.0602899999999999,1.18591,-0.71,0.791736742,-0.0279999999999999,22.4663,0.01901,-0.0034314999999999,2779.22,-0.01534,54,0.481538,-0.291,0,-0.1314,3.1042,-0.982891977,-0.0070536999999999,0.2005299999999999,1.5048700000000002,-0.013,3.1075,-0.0090099999999999,-0.18253,-0.111713,-0.12987,178.00799999999998,1718.57,-0.564,3.47758,-55.7,12,-0.031,-0.052,-0.00259,-0.129,1.15147,22.4663,1.0813700000000002,-0.0034957,-0.22,1.449,-0.270466833,6724.77,1.19635,2527,1.09625,0.203563,-0.0049159999999999,0.115,-1.348,-0.035,1.08175,-0.038,0.00270968,-0.8800427820000001,0.484781,-0.069,64767.9,0.144,574.4,-0.01,0.0461376,7.502999999999999,0.781478008,-0.18454,-0.13216,0.0455657,17.6423
0,-0.281680327,-0.084,-0.245,-0.4429999999999999,-0.283,-0.075,1.431,9.3285,-0.045,415.617,4.305,1.12805,3,0.0019065999999999,-0.361,20416,-0.359,-0.072,2.360869102,0.998362,27.77777778,73.48,-0.407,378,0.0016649999999999,-0.00611,0.8042020000000001,-0.1369999999999999,-0.072,-0.01,-0.302,0.00395448,0.66057,-0.01,-0.0139999999999999,3063.65,0.88,-0.073,-1.126,-0.423,-1.472475044,0.367,96.3828,0.639,-0.381,-0.026,-0.171,-15.8088,87.0601,1.4958,624.005,-0.245,-0.038,-0.092,0.181817,11.27,457.324,-0.3229999999999999,5226.7,-0.0279999999999999,87.0164,0.995242,0.0,2.759,0,-0.001716,66112.7,-0.00483,-0.272,3.48579,-0.000215764,0.181626,-0.507,-176.861,0.00452,0.495846723,-0.00036,-0.00861,1.5707963269999998,4694.07,-0.0310390999999999,-0.316,-0.10764,1.1805,-0.267,1.157704844,-0.034,21.6054,-0.00268,-0.0043854,3180.13,-0.0060799999999999,379,0.4847069999999999,-0.218,4,-0.11335,3.09289,-1.0330669609999998,-0.0009533999999999,0.155155,1.50037,-0.008,3.10229,-0.0049,-0.22366,-0.114531,-0.11182,168.116,1719.12,-0.231,3.49282,-60.9,15,-0.0409999999999999,-0.06,-0.00366,-0.084,1.16681,21.6054,1.08171,0.00287015,-0.203,-0.1159999999999999,-0.008180588,6752.16,1.20024,4809,1.09545,0.2049099999999999,-0.003915,1.012,-0.201,-0.033,1.08209,-0.033,-0.00977778,-0.446708635,0.4847069999999999,-0.072,65622.5,-0.173,790.7,-0.039,0.0466286999999999,12.175999999999998,1.079809722,-0.21574,-0.11258,0.0437686999999999,17.6836
0,-0.482518689,-0.18,-0.298,-0.377,-0.287,-0.177,-0.262,11.413,-0.052,439.37,-0.638,1.07091,14,0.0091513999999999,-0.288,22271,-0.163,-0.11,-1.073055855,0.997729,69.57548452,74.2913,-0.542,32,0.005457,-0.00457,0.793482,1.83,-0.1119999999999999,-0.034,2.005,0.00364264,0.66587,-0.034,-0.094,3145.69,0.315,-0.067,-0.249,-0.517,-1.205366676,0.818,94.1023,-0.249,-0.24,-0.0579999999999999,-0.171,-19.8703,98.8075,1.50239,699.573,-0.534,-0.053,-0.091,0.181246,60.54,475.676,-0.296,5556.75,-0.0289999999999999,97.9877,0.99483,-0.00121,-1.005,0,0.0078168,67568.8,-0.01001,2.135,3.48651,0.00025389,0.180293,-0.3379999999999999,-202.946,-0.00064,2.221208745,-0.00121,0.0,0.5931132920000001,5456.43,-0.0130832,-0.3379999999999999,-0.04877,1.18351,0.826,0.367635395,-0.059,21.5128,0.02158,-0.0034318,2890.4,0.00144,32,0.477077,-0.3929999999999999,1,-0.12884,3.09613,0.431375454,0.0003813,0.376077,1.48782,-0.04,3.10078,-0.00902,-0.19094,-0.129361,-0.12884,193.878,1949.75,-0.578,3.49514,-53.1,13,-0.043,-0.092,0.00414,-0.156,1.15831,21.4497,1.0815,0.00150849,-0.182,0.642,-0.282670438,7055.51,1.21801,1612,1.09579,0.2025809999999999,-0.001812,-0.256,-0.871,-0.045,1.08169,-0.057,-0.00838095,-0.20090599,0.479554,-0.062,67264.2,-0.031,766.3,-0.059,0.0631088,-26.917,-0.037980163,-0.19595,-0.1296,0.0564359,17.1164
0,0.257227757,-0.206,-0.24,0.038,-0.258,1.3090000000000002,-0.288,14.4719,-0.0409999999999999,455.634,1.062,1.27836,0,0.0034258,-0.367,28352,-0.075,-0.094,-0.463359331,0.997874,140.2236976,73.8009,-0.496,65,0.004676,-0.00458,0.799783,-0.174,-0.098,-0.031,-0.181,0.00606616,0.67569,-0.031,-0.148,3219.85,-0.828,-0.063,-1.112,-0.522,0.62737242,0.919,93.8244,-0.3939999999999999,-0.293,-0.049,-0.135,-18.8777,91.7241,1.50994,773.926,1.193,-0.045,-0.093,0.179246,0.56,480.763,-0.225,6085.67,-0.027,91.3333,0.996674,-0.00401,-0.7390000000000001,0,0.0,68595.1,0.00834,-2.114,3.44275,0.00107993,0.179818,-0.495,-179.976,-0.0063799999999999,0.1663286,-0.0036299999999999,0.0065299999999999,0.852253024,5921.67,0.00438079,1.23,-0.10679,1.20406,-0.956,-1.061757283,-0.061,20.7584,-0.00775,0.0053289999999999,3026.26,-0.02232,65,0.4771189999999999,-0.369,0,-0.11919,3.1015200000000003,0.259633443,0.0043773999999999,0.223351,1.50901,-0.045,3.10836,-0.00037,-0.18022,-0.117691,-0.11843,207.583,2314.95,-0.492,3.484,57.2,14,-0.0579999999999999,-0.071,-0.00197,-0.175,1.15546,20.7854,1.08221,0.00946203,-0.253,0.677,-0.293954888,6697.48,1.2095200000000002,1576,1.0961299999999998,0.195455,0.003215,-0.7240000000000001,0.831,-0.034,1.08126,-0.053,0.00425806,-0.177159862,0.480361,-0.094,68305.5,-0.063,757.4,-0.061,0.0696371,18.196,-1.057036353,-0.2227,-0.11919,0.0715403,16.7061
0,0.659239545,-0.216,-0.407,0.947,-0.315,-0.149,-0.359,12.7369,-0.046,449.441,-0.6629999999999999,2.00861,5,0.0030515,-0.302,18012,-0.051,-0.132,0.058560715,0.99991,89.64381919,76.0904,1.602,32,0.004399,-0.00763,0.7971520000000001,-0.075,-0.0819999999999999,-0.011,-0.1939999999999999,0.00411001,0.6615300000000001,-0.011,-0.052,3498.69,-0.8290000000000001,-0.04,0.138,-0.3329999999999999,-0.833199287,0.38,95.1607,-0.358,-0.303,-0.017,-0.139,-18.6451,70.1228,1.5104,1018.24,-0.856,-0.005,-0.067,0.180229,3.01,455.404,-0.225,6205.47,-0.0289999999999999,69.1602,0.996157,-0.00469,-0.974,0,0.0055308,68987.2,0.00117,1.927,3.49854,-0.0126302,0.180801,-0.336,-186.912,-0.00925,0.014454165,-0.00431,-0.00522,-0.4487233439999999,6043.02,-0.00747175,-0.2689999999999999,-0.1075599999999999,1.20756,-0.104,0.897818378,-0.0289999999999999,20.3516,0.01067,0.006103,3432.64,-0.03203,32,0.477534,-0.233,0,-0.11073,3.11102,0.02663137,0.0041957999999999,0.1809589999999999,1.49994,-0.019,3.08944,-0.00907,-0.1870099999999999,-0.129875,-0.11149,186.61900000000003,2529.75,-0.5720000000000001,3.4815,-44.3,11,-0.002,-0.087,0.00093,-0.081,1.1589200000000002,20.3155,1.08073,0.00995707,-0.127,-1.38,-0.264245428,6874.72,1.202,1514,1.09598,0.200443,-0.0004559999999999,-0.322,-0.481,-0.0559999999999999,1.08111,-0.031,-0.00825397,-0.477051766,0.477153,-0.099,68551.1,-1.561,635.5,-0.049,0.0654160999999999,-11.095999999999998,0.863230178,-0.18433,-0.1111099999999999,0.0635089,16.7394
0,0.489980981,-0.153,-0.208,0.924,-0.271,-0.47,-0.352,9.80732,-0.055,437.921,-0.474,1.49898,3,0.0076236,-0.331,25695,-0.311,-0.113,0.0764402409999999,1.00224,128.6993678,74.1262,-0.4529999999999999,42,-0.004511,-0.01296,0.803539,1.626,-0.045,-0.015,-0.196,0.00428135,0.6702600000000001,-0.015,-0.3429999999999999,3596.26,0.8370000000000001,-0.062,-0.115,-0.276,0.467019192,-0.99,94.3252,-0.422,-0.427,-0.022,-0.115,-18.0445,75.0235,1.50532,1099.28,-1.513,-0.031,-0.091,0.180802,14.37,469.615,3.664,5696.64,-0.026,73.96300000000001,0.996977,-0.0004599999999999,-1.6230000000000002,0,0.0066706,68502.9,0.0096099999999999,-0.991,3.4802,0.0,0.180993,-0.293,-179.636,0.0104099999999999,0.629822852,-0.00237,0.00902,2.437288343,5665.46,-0.0068613,-0.352,-0.1067099999999999,1.19891,-1.009,0.968551575,-0.025,20.9659,0.00482,-0.0020965,3306.03,-0.00463,42,0.476355,-0.253,2,-0.12699,3.10571,-0.2522561989999999,0.0015247,0.184271,1.5047700000000002,-0.019,3.11049,0.00597,-0.1799599999999999,-0.12791,-0.12813,183.389,2440.82,0.568,3.45582,55.8,2,-0.02,-0.083,0.00261,-0.077,1.16503,20.911,1.0827,-0.000978198,-0.163,-0.214,-0.499176557,6899.12,1.18818,2360,1.09528,0.1969999999999999,-0.000884,-0.233,1.075,-0.0409999999999999,1.08194,-0.036,-0.0105397,-0.306500929,0.4795939999999999,-0.059,68323.5,-0.3989999999999999,495.1,-0.015,0.0448966,-26.326,0.7572431540000001,-0.18041,-0.12661,0.0410848,17.1611
0,0.278692163,-0.093,-0.291,0.093,-0.285,-0.09,-0.266,11.6261,-0.059,420.325,-0.865,1.08476,2,-0.0001904,-0.263,19910,-0.051,-0.148,-0.310721639,1.00025,141.0471688,74.3503,2.905,102,0.003965,-0.01068,0.7999970000000001,-0.068,-0.042,-0.006,-0.089,0.00470322,0.67711,-0.006,-0.046,3076.81,0.149,-0.052,0.208,-0.3329999999999999,0.7268557809999999,0.518,94.3677,-0.3989999999999999,0.614,-0.012,-0.1169999999999999,-14.078,97.7423,1.48866,671.8960000000001,-0.086,-0.018,-0.089,0.179649,29.05,470.369,-0.149,5109.17,-0.0289999999999999,96.5091,0.996098,-0.00326,1.479,0,-0.0009521,66233.0,0.01154,-0.258,3.49401,-0.0113477,0.181174,-0.196,-145.661,0.0031,1.527655987,-0.00403,-0.00985,2.604031031,4960.39,-0.00544195,-0.221,-0.11439,1.1802,-0.8059999999999999,0.122250985,-0.03,21.8361,-0.01677,0.003047,2763.84,0.02203,102,0.4780029999999999,1.167,1,-0.11193,3.11036,1.076532567,0.0045704,0.187209,1.50957,-0.019,3.09552,-0.0059,-0.17827,-0.111077,-0.11307,208.006,2056.92,-0.342,3.47755,30.0,2,-0.0279999999999999,-0.107,0.00902,-0.12,1.16846,21.7711,1.08215,0.00414629,-0.105,1.812,-0.18937147,6768.41,1.19655,2903,1.09664,0.197188,-0.002616,0.848,0.054,-0.051,1.08234,-0.02,0.00215873,0.966396367,0.477622,-0.049,65996.4,-1.659,745.2,-0.025,0.0538750999999999,14.472,-0.038081263,-0.1814,-0.11345,0.0534943,17.278
0,0.35892141,-0.0969999999999999,-0.317,0.8240000000000001,-0.3,-0.092,-0.2319999999999999,11.0387,-0.061,441.122,0.513,1.07039,6,0.001717,1.504,19699,-0.07,-0.121,-0.934514377,1.00248,79.40557340000001,74.9376,2.287,132,-0.000755,-0.00153,0.7944260000000001,1.79,-0.061,-0.008,-0.144,0.00265069,0.66162,-0.008,-0.048,3203.24,-0.98,-0.045,-0.757,6.045,0.478122308,0.623,95.3405,4.154,4.157,-0.022,-0.147,-19.4694,105.722,1.49351,708.6039999999999,0.123,-0.031,-0.086,0.181005,16.12,479.777,-0.2019999999999999,5166.14,-0.0289999999999999,104.789,0.997042,-0.00331,2.317,0,0.0011447,67877.9,0.003,-0.079,3.42785,-0.00732393,0.180814,1.7009999999999998,-207.831,-0.00464,0.715351208,-0.00216,0.00419,-2.629789532,5105.58,0.0104832,-0.233,-0.0556799999999999,1.18194,1.8,0.778059168,-0.036,21.7174,0.02539,0.0013355,2857.37,0.02798,133,0.4771319999999999,3.676,0,-0.1173299999999999,3.09807,-0.285799858,-0.0030524999999999,0.215243,1.4921799999999998,-0.003,3.10448,-0.00494,-0.19475,-0.11609,-0.11695,182.149,1991.22,1.702,3.47116,40.2,4,-0.023,-0.089,-0.00635,-0.077,1.1528,21.6748,1.08254,0.00601227,-0.107,-0.267,5.540276317000001,6821.31,1.18314,3279,1.09761,0.201408,-0.00091,0.851,0.441,-0.046,1.08331,-0.032,-0.0123175,-0.530365845,0.481137,-0.083,67638.8,-0.6990000000000001,843.9,-0.043,0.0531914999999999,12.007,0.673923222,-0.19503,-0.1173299999999999,0.0530008,17.3553
0,0.72473689,-0.105,-0.287,-1.015,-0.321,-0.351,-0.337,10.4215,-0.064,435.706,-0.5820000000000001,1.79516,7,0.0015258,-0.321,26717,1.5,-0.074,0.401890088,0.9976,113.017222,70.8415,-0.598,51,-0.000977,-0.00382,0.798367,-0.259,2.119,-0.013,-0.162,0.00369439,0.66035,-0.013,-0.246,3635.77,0.772,-0.053,-0.0969999999999999,-0.432,0.3617942329999999,-0.922,92.2276,-0.444,-0.362,-0.04,-0.146,-18.8779,75.7143,1.49897,1176.3,0.665,-0.057,-0.145,0.179506,6.35,452.99300000000005,-0.308,5750.82,-0.035,74.9859,0.995352,-0.0035399999999999,-1.21,0,0.0053403999999999,68654.8,-0.00062,-0.379,3.44711,-0.009045,0.181225,-0.351,-184.425,0.00486,0.335303388,-0.00315,-0.0019199999999999,1.205387117,5725.28,0.00507547,-0.3389999999999999,-0.0985299999999999,1.21828,0.289,-1.233009399,-0.022,21.0316,-0.00597,0.0013350999999999,3455.66,0.0042299999999999,51,0.48063,-0.31,3,-0.11849,3.0889,-0.603388319,0.0015258,0.196802,1.50115,-0.021,3.0895900000000003,0.0072599999999999,-0.17692,-0.1175349999999999,-0.11925,185.458,2613.06,-0.3879999999999999,3.42539,57.2,15,-0.032,-0.103,-0.01171,-0.111,1.16366,20.9659,1.08192,0.00813316,-0.157,-1.875,-0.192511586,6655.17,1.18186,1551,1.09663,0.203757,0.0041119999999999,-0.515,-0.78,-0.035,1.08154,-0.036,0.00567742,-0.4730344139999999,0.4802479999999999,2.09,68705.3,-0.947,683.4,-0.013,0.0507716,-28.522,-1.2589786859999998,-0.17945,-0.11772,0.0509624,17.1083
0,1.208402381,-0.051,-0.3229999999999999,-1.182,-0.317,-0.064,-0.208,11.2309,-0.04,404.932,-0.596,1.23815,6,0.0030519,-0.311,19858,-0.2769999999999999,-0.085,0.316113999,0.999291,101.3550532,72.4356,-0.4539999999999999,76,0.0,-0.00534,0.796251,-0.1969999999999999,-0.048,-0.008,-0.147,0.00499699,0.67407,-0.008,-0.012,3120.32,0.222,-0.063,-0.178,-0.352,-1.515428552,-0.932,93.785,-0.365,-0.223,-0.048,-0.165,-15.0124,94.5089,1.49147,710.073,-0.308,-0.024,-0.076,0.18093,21.28,427.804,-0.342,4991.58,-0.035,93.3801,0.995925,-0.00163,0.218,0,0.000763,67446.8,0.00027,0.235,3.4998400000000003,0.00327643,0.180168,-0.472,-147.502,-0.00364,1.091475721,-0.00201,-0.00248,0.965251663,4809.74,0.0103015,1.4580000000000002,-0.061,1.18648,-0.257,1.097031638,-0.02,21.054,0.03207,-0.0013352,3037.38,0.01886,76,0.481538,2.032,1,-0.1270599999999999,3.08977,-1.44983901,0.0047685,0.189855,1.49144,-0.008,3.0958,-0.0087599999999999,-0.18234,-0.128148,-0.1282,167.81099999999998,2051.16,-0.186,3.41871,-70.9,14,-0.032,-0.061,0.0061,-0.054,1.15864,21.0263,1.08218,-0.00822097,-0.151,-0.625,-0.351376886,6588.69,1.21725,1888,1.09514,0.202089,0.000195,0.032,1.372,-0.033,1.07646,-0.019,0.00929032,-0.692500055,0.480966,-0.046,66852.7,0.716,676.8,-0.008,0.0556965,8.882,0.953037729,-0.18729,-0.12591,0.0537891,17.1368
0,-0.404906992,-0.069,-0.296,-0.882,-0.282,-0.151,-0.304,10.2042,-0.053,481.429,-0.655,1.09258,3,-0.0013339,1.557,34733,-0.165,-0.14,-0.39041684,1.00051,36.11300759,78.3304,-0.52,40,0.0019489999999999,-0.0061,0.800867,-0.146,-0.063,-0.005,-0.144,0.00272558,0.64279,-0.005,-0.0409999999999999,3086.64,-0.943,-0.061,0.401,-0.337,0.1009596669999999,0.521,97.0078,-0.382,-0.238,-0.038,-0.119,-18.6964,86.227,1.50797,639.27,-0.4629999999999999,-0.021,-0.1009999999999999,0.180894,7.84,493.515,-0.22,4976.69,-0.0289999999999999,85.6559,0.995874,-0.00196,-0.8370000000000001,0,0.0038114,66175.1,-0.0095,0.21,3.44512,0.00537323,0.181085,-0.436,-181.811,0.00894,0.491848712,-0.00158,0.0036899999999999,0.8775732009999999,4816.13,0.00382751,1.203,-0.11435,1.2171299999999998,1.45,-0.6025632439999999,-0.025,22.0968,-0.02153,-0.0034302,2932.89,-0.01062,41,0.478016,-0.3,0,-0.12203,3.1118900000000003,-1.130452703,-0.0038113,0.211891,1.5096,-0.019,3.09674,0.00589,-0.1792099999999999,-0.121599,-0.12089,195.997,1768.24,0.669,3.46401,31.8,15,-0.031,-0.077,-0.00953,-0.121,1.1516,22.0829,1.08198,0.0056494,-0.22,0.8390000000000001,-0.258533163,6652.3,1.18663,1891,1.09608,0.197856,-0.004483,-0.304,-0.0819999999999999,-0.043,1.08198,-0.0279999999999999,0.00154839,2.428352831,0.480494,-0.074,66067.3,-0.326,567.9,-0.005,0.0454633,-27.072,-0.676034995,-0.17701,-0.12165,0.0469878,17.6931
0,-0.2499199489999999,-0.073,-0.291,0.223,-0.301,-0.0579999999999999,-0.24,9.83291,-0.051,427.86300000000006,-0.735,0.983347,7,0.0028585,-0.392,16932,-0.258,-0.09,-1.196428846,1.00091,125.4642922,72.969,-0.389,48,-0.0008029999999999,-0.0099099999999999,0.8052590000000001,-0.168,-0.126,-0.019,-0.122,0.00305658,0.66579,-0.019,-0.005,3061.99,-0.977,-0.057,0.595,-0.473,-0.7940968840000001,0.4429999999999999,92.9735,-0.349,-0.258,-0.031,-0.161,-16.7835,130.295,1.49163,645.78,0.982,-0.0409999999999999,-0.091,0.181118,6.71,458.571,-0.275,5152.22,-0.031,129.85399999999998,0.995755,-0.00315,-1.02,0,-0.0059074,65620.0,-0.00861,0.813,3.42891,-0.00690452,0.180927,1.149,-177.702,0.00657,0.246637668,-0.00201,0.0090099999999999,1.947507656,5093.96,-0.00956958,-0.2769999999999999,-0.1120299999999999,1.21729,-0.918,-1.362105832,-0.045,21.9259,-0.00599,0.0064791,2740.11,-0.01055,48,0.4804239999999999,-0.2239999999999999,0,-0.1151799999999999,3.1102,20.45097488,0.0078131,0.157077,1.5069,-0.009,3.0884400000000003,0.00227,-0.1864299999999999,-0.11502,-0.1148,180.877,1868.26,-0.225,3.44391,-32.5,1,-0.013,-0.045,0.0075299999999999,-0.076,1.16814,21.8959,1.08189,0.00695466,-0.158,0.862,-0.39385189,6651.2,1.21795,1935,1.09599,0.1963589999999999,0.0016539999999999,-0.314,2.027,-0.035,1.0817,-0.0289999999999999,-0.00419048,-0.253230805,0.483472,-0.095,65385.7,-2.624,655.6,-0.061,0.0561807999999999,-36.538,-1.37957582,-0.18178,-0.11442,0.0554184999999999,17.6222
